cle_interop;id_ban_commune;id_ban_toponyme;id_ban_adresse;voie_nom;lieudit_complement_nom;numero;suffixe;certification_commune;commune_insee;commune_nom;position;long;lat;x;y;cad_parcelles;source;date_der_maj
13087_xxxx_00040;b745cbaf-5d3a-4236-8baf-79763e462943;f1ac7e27-472f-4ab9-b828-a12dca1f4bbd;10c8021e-ceb2-4bd1-8ffd-e0bf6502af11;Chemin du Pigeonnier;;40;;1;13087;Rousset;entrée;5.618215;43.480613;911872.06;6268126.48;13087000AD0146;commune;2022-10-18
13087_xxxx_00040;b745cbaf-5d3a-4236-8baf-79763e462943;b6ae1ae2-5aca-4578-8a4d-d989fc731291;ed72e82d-afb2-41da-b4e2-ca462d75da17;Allée des Ménestrels;;40;;1;13087;Rousset;entrée;5.626424;43.486679;912513.68;6268822.39;13087000AE0210;commune;2024-11-25
13087_xxxx_00040;b745cbaf-5d3a-4236-8baf-79763e462943;7befd132-3095-4734-b544-15e50a559735;9f5cbbd9-88f1-4f5f-b6c7-b45c7415d750;Impasse du Galoubet;;40;;1;13087;Rousset;entrée;5.620726;43.482462;912068.37;6268338.61;13087000AD0169;commune;2023-03-27
13087_xxxx_00040;b745cbaf-5d3a-4236-8baf-79763e462943;323bb83b-3c1f-454e-bb2b-76efddcc71a3;2c3a2ffe-bb64-4d98-b178-b6eb8feeaeb0;Chemin de Coutaou à Galinet;;40;;1;13087;Rousset;entrée;5.641802;43.489126;913748.45;6269135.71;13087000AO0152|13087000AP0001;commune;2021-12-28
13087_xxxx_00040;b745cbaf-5d3a-4236-8baf-79763e462943;0c651c17-b28d-495a-967d-520fd2137155;f3721b00-f43e-4c9c-8619-52e051f99879;Rue Lucie Aubrac;;40;;1;13087;Rousset;entrée;5.618899;43.483818;911915.61;6268484.38;13087000AD0470;commune;2021-07-12
13087_xxxx_00040;b745cbaf-5d3a-4236-8baf-79763e462943;30780ad9-f416-4d39-9d56-f41fb1d80512;c84b6c20-f757-459d-b5d2-adc8ff0a4cec;Rue de Puyloubier;;40;;1;13087;Rousset;entrée;5.623448;43.482409;912288.78;6268340.04;13087000AC0078|13087000AC0077;commune;2021-11-03
13087_xxxx_00041;b745cbaf-5d3a-4236-8baf-79763e462943;b6ae1ae2-5aca-4578-8a4d-d989fc731291;fe941ec5-a103-4ce3-abc0-4b59ffeff46b;Allée des Ménestrels;;41;;1;13087;Rousset;entrée;5.626468;43.486699;912517.18;6268824.74;;commune;2024-11-25
13087_xxxx_00041;b745cbaf-5d3a-4236-8baf-79763e462943;a75da4d2-8268-4360-bc90-11201d80b464;fe64e0d3-9a26-47c6-960d-918a4a7eb3a1;Rue d'Aix;;41;;1;13087;Rousset;entrée;5.620194;43.481664;912028.29;6268248.53;13087000AB0284;commune;2021-10-29
13087_xxxx_00041;b745cbaf-5d3a-4236-8baf-79763e462943;0c651c17-b28d-495a-967d-520fd2137155;78ea7e95-43b7-41ce-be94-0ae6298a96a7;Rue Lucie Aubrac;;41;;1;13087;Rousset;entrée;5.618621;43.4838;911893.18;6268481.59;13087000AD0471;commune;2021-07-12
13087_xxxx_00042;b745cbaf-5d3a-4236-8baf-79763e462943;0c651c17-b28d-495a-967d-520fd2137155;dfc1392a-cef5-4c71-bcbc-cdf2d85e7279;Rue Lucie Aubrac;;42;;1;13087;Rousset;entrée;5.618573;43.483818;911889.26;6268483.51;13087000AD0472;commune;2021-07-12
13087_xxxx_00042;b745cbaf-5d3a-4236-8baf-79763e462943;b6ae1ae2-5aca-4578-8a4d-d989fc731291;2d5324e5-b46f-4493-8760-ee64ff29d56e;Allée des Ménestrels;;42;;1;13087;Rousset;entrée;5.626427;43.486833;912513.41;6268839.46;13087000AE0210;commune;2024-11-25
13087_xxxx_00042;b745cbaf-5d3a-4236-8baf-79763e462943;f1ac7e27-472f-4ab9-b828-a12dca1f4bbd;309dc4e6-6fcc-44fb-9593-b5a99d159b53;Chemin du Pigeonnier;;42;;1;13087;Rousset;entrée;5.618192;43.480629;911870.16;6268128.15;13087000AD0145;commune;2022-10-18
13087_xxxx_00042;b745cbaf-5d3a-4236-8baf-79763e462943;30780ad9-f416-4d39-9d56-f41fb1d80512;f56c6733-fffd-4a6e-aeed-5cb57e62146b;Rue de Puyloubier;;42;;1;13087;Rousset;entrée;5.623569;43.482464;912298.34;6268346.42;13087000AC0079;commune;2021-11-03
13087_xxxx_00042;b745cbaf-5d3a-4236-8baf-79763e462943;805af817-8155-4a96-9b6f-aba4da860a99;f0f37f7e-98f8-428f-a969-f7295d959763;Chemin de Galinet;;42;;1;13087;Rousset;entrée;5.650626;43.474031;914518.43;6267482.79;13087000AR0092|13087000AR0091;commune;2021-09-16
13087_xxxx_00042;b745cbaf-5d3a-4236-8baf-79763e462943;d71b3463-6c43-4451-b7f4-f047ac6f6b57;50188380-bff6-407b-a9c8-9dff8c99498e;Traverse des Cyprès;;42;;1;13087;Rousset;entrée;5.62009;43.481955;912018.8;6268280.58;13087000AB0280;commune;2021-09-16
13087_xxxx_00043;b745cbaf-5d3a-4236-8baf-79763e462943;0c651c17-b28d-495a-967d-520fd2137155;c42796a0-818f-4360-9f68-50da03f3a54a;Rue Lucie Aubrac;;43;;1;13087;Rousset;entrée;5.618192;43.483884;911858.16;6268489.79;13087000AD0508;commune;2021-07-12
13087_xxxx_00043;b745cbaf-5d3a-4236-8baf-79763e462943;3808de6d-e0e7-4b9f-9d61-0cc9259cea22;1c54b8d4-5458-4aad-87e8-f1d97e1a4a29;Chemin de la Fabrique;;43;;0;13087;Rousset;entrée;5.608253;43.487257;911041.87;6268837.82;13087000AI0094;commune;2024-08-05
13087_xxxx_00043;b745cbaf-5d3a-4236-8baf-79763e462943;b55938c6-5334-4c6b-b4e8-64b8f3e48d56;c71b9277-b16f-42df-87a9-84a6d01297ad;Rue Louis Mendez;;43;;1;13087;Rousset;délivrance postale;5.619696;43.481036;911990.32;6268177.43;13087000AB0458|13087000AB0462|13087000AB0452|13087000AB0453|13087000AB0454|13087000AB0455|13087000AB0456|13087000AB0457;commune;2021-09-06
13087_xxxx_00043;b745cbaf-5d3a-4236-8baf-79763e462943;b6ae1ae2-5aca-4578-8a4d-d989fc731291;917f80b4-59f0-4ef6-a0c9-8b4bf7af4f4c;Allée des Ménestrels;;43;;1;13087;Rousset;entrée;5.626416;43.486871;912512.37;6268843.73;13087000AE0210;commune;2024-11-25
13087_xxxx_00044;b745cbaf-5d3a-4236-8baf-79763e462943;b6ae1ae2-5aca-4578-8a4d-d989fc731291;c51eac9b-2dee-46c7-bd0b-c51d2e359a3d;Allée des Ménestrels;;44;;1;13087;Rousset;entrée;5.626387;43.486993;912509.54;6268857.15;13087000AE0210;commune;2024-11-25
13087_xxxx_00044;b745cbaf-5d3a-4236-8baf-79763e462943;805af817-8155-4a96-9b6f-aba4da860a99;579fa2b1-75a8-4579-99ff-8b0b4b2513a0;Chemin de Galinet;;44;;1;13087;Rousset;entrée;5.650375;43.472862;914502.48;6267352.25;13087000AR0114|13087000AR0115|13087000AR0113;commune;2021-09-16
13087_xxxx_00044;b745cbaf-5d3a-4236-8baf-79763e462943;30780ad9-f416-4d39-9d56-f41fb1d80512;c37c93fc-7ffe-4d94-b1e2-e5aa284ef629;Rue de Puyloubier;;44;;1;13087;Rousset;entrée;5.623763;43.482517;912313.87;6268352.89;13087000AC0147;commune;2021-11-03
13087_xxxx_00044;b745cbaf-5d3a-4236-8baf-79763e462943;2ac1a7d9-3e29-46a9-a598-1e52d2ff0ba2;795f2cdb-3daf-4c83-baa0-49b5224b3f28;Impasse Simone de Beauvoir;;44;;1;13087;Rousset;entrée;5.615553;43.484556;911642.23;6268557.35;13087000AD0192;commune;2021-09-16
13087_xxxx_00044;b745cbaf-5d3a-4236-8baf-79763e462943;5ec337ea-3f42-42dc-9958-0c7159a1f23e;38686507-c23d-45cc-a8ef-c987153d4767;Avenue de la Bégude;;44;;1;13087;Rousset;entrée;5.626681;43.483573;912545.99;6268478.01;13087000AS0341;commune;2021-09-16
13087_xxxx_00044;b745cbaf-5d3a-4236-8baf-79763e462943;d8dc146f-f130-4931-892e-4fe44de3fb89;3ce84309-1d32-4d77-8283-3a7ddc985c07;Chemin du Teisson;;44;;0;13087;Rousset;entrée;5.629648;43.487442;912771.66;6268915.84;13087000AO0012;commune;2024-09-09
13087_xxxx_00044;b745cbaf-5d3a-4236-8baf-79763e462943;f0186be5-78dc-4b3c-b73a-0d1295bd5e45;33d8672e-04d6-4a93-822c-d30b01b0147f;Rue Jean Henri Fabre;;44;;1;13087;Rousset;entrée;5.623148;43.480913;912270.02;6268173.04;13087000AC0185|13087000AC0154;commune;2021-09-16
13087_xxxx_00045;b745cbaf-5d3a-4236-8baf-79763e462943;70fa57f1-3e1c-40f2-b11b-323f77fcbfe9;83f8c356-4456-46d7-bcc6-b74908e4b037;Impasse Bernard Buffet;;45;;1;13087;Rousset;entrée;5.620343;43.486214;912023.58;6268754.36;13087000AE0108;commune;2024-06-14
13087_xxxx_00045;b745cbaf-5d3a-4236-8baf-79763e462943;70fa57f1-3e1c-40f2-b11b-323f77fcbfe9;83f8c356-4456-46d7-bcc6-b74908e4b037;Impasse Bernard Buffet;;45;;1;13087;Rousset;délivrance postale;5.620654;43.486502;912047.66;6268787.18;13087000AE0108;commune;2024-06-14
13087_xxxx_00045;b745cbaf-5d3a-4236-8baf-79763e462943;a75da4d2-8268-4360-bc90-11201d80b464;b8101f11-d615-466a-a614-117b60952c50;Rue d'Aix;;45;;1;13087;Rousset;entrée;5.620014;43.481697;912013.61;6268251.72;13087000AB0283;commune;2021-10-29
13087_xxxx_00045;b745cbaf-5d3a-4236-8baf-79763e462943;0c651c17-b28d-495a-967d-520fd2137155;292f2c68-97d2-4fbc-be20-24185c4ec5ac;Rue Lucie Aubrac;;45;;1;13087;Rousset;entrée;5.617877;43.483943;911832.49;6268495.48;13087000AD0509;commune;2021-07-12
13087_xxxx_00045;b745cbaf-5d3a-4236-8baf-79763e462943;b6ae1ae2-5aca-4578-8a4d-d989fc731291;e6a86a64-7b9f-465f-a3b0-c4b1ba3fe3fe;Allée des Ménestrels;;45;;1;13087;Rousset;entrée;5.626389;43.487048;912509.49;6268863.24;13087000AE0210;commune;2024-11-25
13087_xxxx_00045;b745cbaf-5d3a-4236-8baf-79763e462943;d5b0c24d-e19d-426a-95a4-6c3f5455fb85;e5c141a6-223a-41e9-ae20-d1f00f26c45f;Avenue de la Tuilière;;45;;1;13087;Rousset;entrée;5.624658;43.482897;912384.83;6268397.5;13087000AD0048;commune;2021-09-16
13087_xxxx_00045;b745cbaf-5d3a-4236-8baf-79763e462943;47aed131-b332-4559-82c9-07719bcb822f;95fd1e3e-e4f0-4730-aa2b-88048f82c7a4;La France;;45;;0;13087;Rousset;entrée;5.635999;43.484263;913297.13;6268579.84;13087000AO0468;commune;2024-09-09
13087_xxxx_00046;b745cbaf-5d3a-4236-8baf-79763e462943;b6ae1ae2-5aca-4578-8a4d-d989fc731291;9b49e95d-1432-4092-9fe1-b4bc11aac48d;Allée des Ménestrels;;46;;1;13087;Rousset;entrée;5.62653;43.486775;912521.96;6268833.36;13087000AE0210;commune;2024-11-25
13087_xxxx_00046;b745cbaf-5d3a-4236-8baf-79763e462943;0c651c17-b28d-495a-967d-520fd2137155;ed15e9a8-fae2-46fa-9d5c-9942de84f28b;Rue Lucie Aubrac;;46;;1;13087;Rousset;entrée;5.617766;43.483946;911823.48;6268495.56;13087000AD0476;commune;2021-07-12
13087_xxxx_00046;b745cbaf-5d3a-4236-8baf-79763e462943;47aed131-b332-4559-82c9-07719bcb822f;ba149a95-6e1e-42ad-bb28-b97d8b3ff930;La France;;46;;0;13087;Rousset;entrée;5.636097;43.484273;913305.01;6268581.19;13087000AO0529;commune;2024-09-09
13087_xxxx_00047;b745cbaf-5d3a-4236-8baf-79763e462943;b6ae1ae2-5aca-4578-8a4d-d989fc731291;085828dc-954f-4cc3-a5fb-9b1ca4b7d311;Allée des Ménestrels;;47;;1;13087;Rousset;entrée;5.626518;43.48681;912520.79;6268837.18;13087000AE0210;commune;2024-11-25
13087_xxxx_00047;b745cbaf-5d3a-4236-8baf-79763e462943;9b595188-a7d2-4fc0-a0d0-02da7424f9b3;0fb27465-8812-485b-bc68-9b9909a73d40;Chemin de Saint Marc;;47;;1;13087;Rousset;entrée;5.622651;43.483175;912221.44;6268423.03;13087000AD0409;commune;2021-09-30
13087_xxxx_00047;b745cbaf-5d3a-4236-8baf-79763e462943;a75da4d2-8268-4360-bc90-11201d80b464;a9f1fc3d-f1a4-45dc-888b-98e0096f34b1;Rue d'Aix;;47;;1;13087;Rousset;entrée;5.619828;43.481744;911998.35;6268256.46;13087000AB0017;commune;2021-10-29
13087_xxxx_00047;b745cbaf-5d3a-4236-8baf-79763e462943;0c651c17-b28d-495a-967d-520fd2137155;68182223-5acf-4745-9820-aeeee565a1d2;Rue Lucie Aubrac;;47;;1;13087;Rousset;entrée;5.617807;43.484082;911826.32;6268510.79;13087000AD0477;commune;2021-07-12
13087_xxxx_00048;b745cbaf-5d3a-4236-8baf-79763e462943;7befd132-3095-4734-b544-15e50a559735;ee15d440-18e7-4efb-bccb-f17574792202;Impasse du Galoubet;;48;;1;13087;Rousset;entrée;5.620644;43.482494;912061.63;6268341.95;13087000AD0554;commune;2021-09-16
13087_xxxx_00048;b745cbaf-5d3a-4236-8baf-79763e462943;0c651c17-b28d-495a-967d-520fd2137155;08b97e7e-a2ae-4f72-b458-6066973a1a15;Rue Lucie Aubrac;;48;;1;13087;Rousset;entrée;5.617796;43.484157;911825.13;6268519.09;13087000AD0478;commune;2021-07-12
13087_xxxx_00048;b745cbaf-5d3a-4236-8baf-79763e462943;b6ae1ae2-5aca-4578-8a4d-d989fc731291;2bc987ee-7af6-4490-916e-1b0cce425af0;Allée des Ménestrels;;48;;1;13087;Rousset;entrée;5.626466;43.486925;912516.19;6268849.8;13087000AE0210;commune;2024-11-25
13087_xxxx_00048;b745cbaf-5d3a-4236-8baf-79763e462943;805af817-8155-4a96-9b6f-aba4da860a99;11cc94f4-59d7-4b6d-b69c-7bad4e54231e;Chemin de Galinet;;48;;1;13087;Rousset;entrée;5.650563;43.4734;914515.68;6267412.53;13087000AR0194;commune;2021-09-16
13087_xxxx_00048;b745cbaf-5d3a-4236-8baf-79763e462943;f28d2e00-61bd-4738-975d-491726b47986;43889951-bdef-494a-95fe-a39667497ca1;Route du Regagnas;;48;;0;13087;Rousset;entrée;5.627709;43.47321;912667.46;6267329.57;13087000AV0081|13087000AV0505;commune;2024-08-07
13087_xxxx_00049;b745cbaf-5d3a-4236-8baf-79763e462943;0c651c17-b28d-495a-967d-520fd2137155;85513b98-c8ae-4564-a436-641e3f9401b7;Rue Lucie Aubrac;;49;;1;13087;Rousset;entrée;5.617893;43.484164;911832.91;6268520.11;13087000AD0479;commune;2021-07-12
13087_xxxx_00049;b745cbaf-5d3a-4236-8baf-79763e462943;b6ae1ae2-5aca-4578-8a4d-d989fc731291;c773f99d-18a6-40d5-95bb-1d0cfc80f0c7;Allée des Ménestrels;;49;;1;13087;Rousset;entrée;5.626473;43.487024;912516.42;6268860.79;13087000AE0210;commune;2024-11-25
13087_xxxx_00050;b745cbaf-5d3a-4236-8baf-79763e462943;d5fd3000-9964-44db-b376-305c1608d5fe;184f6a33-1351-40cd-80b4-2cab4366eb81;Rue du Farageon;;50;;1;13087;Rousset;entrée;5.620885;43.480764;912087.51;6268150.41;13087000AB0240;commune;2021-09-06
13087_xxxx_00050;b745cbaf-5d3a-4236-8baf-79763e462943;805af817-8155-4a96-9b6f-aba4da860a99;048d1b54-4888-46df-a0d8-18eb301f1187;Chemin de Galinet;;50;;1;13087;Rousset;parcelle;5.650764;43.473978;914529.79;6267477.28;13087000AR0193;commune;2021-09-16
13087_xxxx_00050;b745cbaf-5d3a-4236-8baf-79763e462943;0c651c17-b28d-495a-967d-520fd2137155;7225e8ef-d726-49a7-aef8-1b6b1626a48e;Rue Lucie Aubrac;;50;;1;13087;Rousset;entrée;5.618037;43.484076;911844.95;6268510.66;13087000AD0480;commune;2021-07-12
13087_xxxx_00050;b745cbaf-5d3a-4236-8baf-79763e462943;47901786-ae20-4a83-b289-21f102fc0eb5;5f0974b9-3b87-4fe3-b88a-62af350a125f;Rue des Troubadours;;50;;1;13087;Rousset;entrée;5.626438;43.48708;912513.33;6268866.99;13087000AE0210;commune;2024-11-25
13087_xxxx_00050_a;b745cbaf-5d3a-4236-8baf-79763e462943;5ec337ea-3f42-42dc-9958-0c7159a1f23e;687eee36-da4b-45e6-9b8b-7561e4184d62;Avenue de la Bégude;;50;a;1;13087;Rousset;entrée;5.626717;43.483625;912548.7;6268483.87;13087000AS0579;commune;2024-10-08
13087_xxxx_00050_b;b745cbaf-5d3a-4236-8baf-79763e462943;5ec337ea-3f42-42dc-9958-0c7159a1f23e;32a68014-deee-48ae-9f78-6e0ac292ef7f;Avenue de la Bégude;;50;b;1;13087;Rousset;entrée;5.626741;43.483615;912550.66;6268482.82;13087000AS0580;commune;2024-10-08
13087_xxxx_00051;b745cbaf-5d3a-4236-8baf-79763e462943;d71b3463-6c43-4451-b7f4-f047ac6f6b57;e4d3f764-f1bc-490a-986e-10dd0b1b52e1;Traverse des Cyprès;;51;;1;13087;Rousset;entrée;5.620209;43.481992;912028.29;6268285.01;13087000AB0005;commune;2021-09-16
13087_xxxx_00051;b745cbaf-5d3a-4236-8baf-79763e462943;47901786-ae20-4a83-b289-21f102fc0eb5;cc8c5d6f-9c88-462c-911a-9a917bbe7708;Rue des Troubadours;;51;;1;13087;Rousset;entrée;5.626439;43.487138;912513.23;6268873.37;13087000AE0210;commune;2024-11-25
13087_xxxx_00051;b745cbaf-5d3a-4236-8baf-79763e462943;7a99aa78-652b-4001-b266-ceabad766568;0a7adeef-1ae5-4b2c-a476-2851ed66a46f;Impasse Montventuri;;51;;1;13087;Rousset;entrée;5.641515;43.487643;913730.76;6268970.25;13087000AO0558;commune;2021-10-27
13087_xxxx_00051;b745cbaf-5d3a-4236-8baf-79763e462943;0c651c17-b28d-495a-967d-520fd2137155;22944c06-1da1-4a4a-b8bb-fbc2c82ba8c0;Rue Lucie Aubrac;;51;;1;13087;Rousset;entrée;5.61826;43.483983;911863.3;6268500.99;13087000AD0481;commune;2021-07-12
13087_xxxx_00052;b745cbaf-5d3a-4236-8baf-79763e462943;5e6bb5d0-ef43-4171-8c37-0039b8f7d751;19feeb6d-fbda-487a-9ec9-2059196672fb;Impasse de Many;;52;;1;13087;Rousset;entrée;5.618842;43.481387;911919.91;6268214.13;13087000AD0684;commune;2023-06-26
13087_xxxx_00052;b745cbaf-5d3a-4236-8baf-79763e462943;0c651c17-b28d-495a-967d-520fd2137155;a5c7720b-3d30-40bb-a584-52bdd2ecc5c5;Rue Lucie Aubrac;;52;;1;13087;Rousset;entrée;5.61821;43.483994;911859.25;6268502.04;13087000AD0507;commune;2021-07-12
13087_xxxx_00052;b745cbaf-5d3a-4236-8baf-79763e462943;47aed131-b332-4559-82c9-07719bcb822f;b009052c-183a-4c80-9b1a-11844f469cb0;La France;;52;;0;13087;Rousset;entrée;5.636085;43.484323;913303.85;6268586.67;13087000AO0485;commune;2024-09-09
13087_xxxx_00052;b745cbaf-5d3a-4236-8baf-79763e462943;47901786-ae20-4a83-b289-21f102fc0eb5;f3c6fd2a-54b2-4f36-9bcc-2c43af76bb07;Rue des Troubadours;;52;;1;13087;Rousset;entrée;5.626604;43.487313;912525.92;6268893.27;13087000AE0210;commune;2024-11-25
13087_xxxx_00053;b745cbaf-5d3a-4236-8baf-79763e462943;d23d1803-432a-42f3-a19a-ff8977309286;9ca0047d-a343-4cf1-8c9b-e172bb0e0d38;Impasse Panisse;;53;;1;13087;Rousset;entrée;5.607909;43.483427;911028.07;6268411.47;13087000AH0379|13087000AH0313;commune;2021-09-13
13087_xxxx_00053;b745cbaf-5d3a-4236-8baf-79763e462943;47901786-ae20-4a83-b289-21f102fc0eb5;68dd6942-bdae-48b9-a0e2-d85004035a51;Rue des Troubadours;;53;;1;13087;Rousset;entrée;5.626658;43.487357;912530.09;6268898.38;13087000AE0210;commune;2024-11-25
13087_xxxx_00053;b745cbaf-5d3a-4236-8baf-79763e462943;a73c1c34-3bce-4766-af8b-f22d6666eb2f;1017ad61-06e4-47a7-8405-c4becd9d2f29;Rue George Sand;;53;;1;13087;Rousset;entrée;5.619445;43.483834;911959.68;6268487.57;13087000AD0536;commune;2021-07-12
13087_xxxx_00053;b745cbaf-5d3a-4236-8baf-79763e462943;f3b60b7c-354c-40aa-894f-2b2e88ff363b;41ec269a-7705-4840-8955-abc48449b53a;Chemin Neuf;;53;;1;13087;Rousset;entrée;5.623208;43.482839;912267.76;6268387.16;13087000AB0078|13087000AB0079;commune;2021-09-16
13087_xxxx_00053;b745cbaf-5d3a-4236-8baf-79763e462943;7a99aa78-652b-4001-b266-ceabad766568;b3f571e7-2dcc-4928-b6d9-03215e832470;Impasse Montventuri;;53;;1;13087;Rousset;entrée;5.641416;43.48763;913722.8;6268968.47;13087000AO0555;commune;2021-10-28
13087_xxxx_00054;b745cbaf-5d3a-4236-8baf-79763e462943;4e359384-1a64-4c5c-8b03-ae8cf2a8113e;8f2788a1-1ae0-4e99-9880-e2e2dc0a9152;Chemin de la Bastidette;;54;;1;13087;Rousset;entrée;5.62703;43.481915;912580.33;6268294.8;13087000AS0539|13087000AS0535;commune;2021-09-16
13087_xxxx_00054;b745cbaf-5d3a-4236-8baf-79763e462943;39589cef-462d-4ebc-a940-4f77eff106f5;4b6033d8-763a-43a8-b404-10248dec10a4;Avenue de la Plaine;;54;;1;13087;Rousset;entrée;5.608451;43.472713;911111.24;6267222.71;13087000AW0380;commune;2021-09-16
13087_xxxx_00054;b745cbaf-5d3a-4236-8baf-79763e462943;02cbc843-4611-4731-b646-4e86017acc67;12b017d4-91c8-4241-98f1-e4fb08294e6b;Rue Marcel Bellon;;54;;1;13087;Rousset;cage d’escalier;5.624883;43.4808;912410.78;6268165.16;13087000AC0187;commune;2021-09-16
13087_xxxx_00054;b745cbaf-5d3a-4236-8baf-79763e462943;47901786-ae20-4a83-b289-21f102fc0eb5;eaf423cb-8d91-4225-ab58-58df00aef134;Rue des Troubadours;;54;;1;13087;Rousset;entrée;5.626749;43.487411;912537.27;6268904.58;13087000AE0210;commune;2024-11-25
13087_xxxx_00054;b745cbaf-5d3a-4236-8baf-79763e462943;5e6bb5d0-ef43-4171-8c37-0039b8f7d751;839d59b3-cabb-41f7-82e0-7a0dc51cd01f;Impasse de Many;;54;;1;13087;Rousset;entrée;5.61883;43.481276;911919.37;6268201.78;13087000AD0685;commune;2023-06-26
13087_xxxx_00054;b745cbaf-5d3a-4236-8baf-79763e462943;a73c1c34-3bce-4766-af8b-f22d6666eb2f;ae156d29-3449-4232-bd4c-ab16e4c324f4;Rue George Sand;;54;;1;13087;Rousset;entrée;5.619402;43.484046;911955.43;6268511.02;13087000AD0537;commune;2021-07-12
13087_xxxx_00055;b745cbaf-5d3a-4236-8baf-79763e462943;47901786-ae20-4a83-b289-21f102fc0eb5;1ed25371-e76b-45e9-9717-23972b3fa408;Rue des Troubadours;;55;;1;13087;Rousset;entrée;5.626785;43.487455;912540.04;6268909.54;13087000AE0210;commune;2024-11-25
13087_xxxx_00055;b745cbaf-5d3a-4236-8baf-79763e462943;a73c1c34-3bce-4766-af8b-f22d6666eb2f;7360a19a-4933-4114-b7de-d1221c1821bf;Rue George Sand;;55;;1;13087;Rousset;entrée;5.619435;43.484124;911957.84;6268519.82;13087000AD0538;commune;2021-07-12
13087_xxxx_00056;b745cbaf-5d3a-4236-8baf-79763e462943;8f91c60e-9bfa-4107-a93a-09b0b2d4fd5b;7bcf886e-269f-477c-8e35-342d1ef5d789;Avenue des Bannettes;;56;;1;13087;Rousset;entrée;5.616151;43.483871;911693.12;6268482.86;13087000AD0660;commune;2021-09-30
13087_xxxx_00056;b745cbaf-5d3a-4236-8baf-79763e462943;47901786-ae20-4a83-b289-21f102fc0eb5;db856aac-311f-47ff-bcaa-647cc2699b80;Rue des Troubadours;;56;;1;13087;Rousset;entrée;5.626741;43.487523;912536.21;6268916.98;13087000AE0210;commune;2024-11-25
13087_xxxx_00056;b745cbaf-5d3a-4236-8baf-79763e462943;3509d2ef-103c-4a97-a834-0ca538cd1c23;df42789d-6593-403d-9ce4-828542d8db0b;Chemin de Coriolis;;56;;1;13087;Rousset;entrée;5.619638;43.484643;911972.31;6268577.98;13087000AD0539;commune;2021-09-16
13087_xxxx_00057;b745cbaf-5d3a-4236-8baf-79763e462943;805af817-8155-4a96-9b6f-aba4da860a99;fd37edb1-b131-43b1-a30b-2cd1d5405238;Chemin de Galinet;;57;;1;13087;Rousset;entrée;5.65084;43.474028;914535.75;6267483.04;13087000AR0197;commune;2021-09-16
13087_xxxx_00057;b745cbaf-5d3a-4236-8baf-79763e462943;47901786-ae20-4a83-b289-21f102fc0eb5;57640cc9-90d2-4e71-b343-5213735c5175;Rue des Troubadours;;57;;1;13087;Rousset;entrée;5.626625;43.487454;912527.13;6268909;13087000AE0210;commune;2024-11-25
13087_xxxx_00057;b745cbaf-5d3a-4236-8baf-79763e462943;3509d2ef-103c-4a97-a834-0ca538cd1c23;e2ea4faf-97cc-4815-bce8-1d09fa663902;Chemin de Coriolis;;57;;1;13087;Rousset;entrée;5.61964;43.484678;911972.37;6268581.92;13087000AD0540;commune;2021-09-16
13087_xxxx_00057;b745cbaf-5d3a-4236-8baf-79763e462943;a13b194d-8a3f-4bce-b1f8-935ad3db0726;6513c9f2-1137-4759-90f1-d1ae8e27be8d;Avenue Victoire;;57;;1;13087;Rousset;entrée;5.609446;43.473411;911189.17;6267302.86;;commune;2021-03-31
13087_xxxx_00057;b745cbaf-5d3a-4236-8baf-79763e462943;0c848e5b-2481-4907-a297-e31ff491b407;512a8525-a484-48dc-9a49-ec735817e56f;Avenue Louis Alard;;57;;1;13087;Rousset;entrée;5.624403;43.478977;912378.69;6267961.35;13087000AV0690;commune;2021-09-06
13087_xxxx_00058;b745cbaf-5d3a-4236-8baf-79763e462943;3509d2ef-103c-4a97-a834-0ca538cd1c23;ec945bbe-c64a-4fc1-804b-d3def2a5388a;Chemin de Coriolis;;58;;1;13087;Rousset;entrée;5.619587;43.485044;911966.7;6268622.42;13087000AD0541;commune;2021-09-16
13087_xxxx_00058;b745cbaf-5d3a-4236-8baf-79763e462943;47901786-ae20-4a83-b289-21f102fc0eb5;6319e7ff-7ff5-4c0c-9c5f-18a0fb8d4954;Rue des Troubadours;;58;;1;13087;Rousset;entrée;5.626546;43.487402;912520.93;6268903.06;13087000AE0210;commune;2024-11-25
13087_xxxx_00059;b745cbaf-5d3a-4236-8baf-79763e462943;d5fd3000-9964-44db-b376-305c1608d5fe;2bfa5a0e-19d3-4584-8841-89a00663b655;Rue du Farageon;;59;;1;13087;Rousset;délivrance postale;5.6207;43.480814;912072.36;6268155.47;13087000AB0450|13087000AB0445|13087000AB0436|13087000AB0430|13087000AB0437|13087000AB0431|13087000AB0438|13087000AB0432|13087000AB0433|13087000AB0439|13087000AB0446|13087000AB0447|13087000AB0448|13087000AB0444|13087000AB0434|13087000AB0442|13087000AB0449|13087000AB0440|13087000AB0435|13087000AB0441|13087000AB0443;commune;2021-09-06
13087_xxxx_00059;b745cbaf-5d3a-4236-8baf-79763e462943;3509d2ef-103c-4a97-a834-0ca538cd1c23;400bf701-edaa-48de-b717-80508a62270a;Chemin de Coriolis;;59;;1;13087;Rousset;entrée;5.619566;43.485088;911964.85;6268627.23;13087000AD0542;commune;2021-09-16
